model  ,workload      ,freq    ,speed                ,power              ,voltage
big    ,cacherate-80  ,1900000 ,0.330233317017458    ,1552440.217391     ,1255905.797101
big    ,cacherate-80  ,200000  ,0.5565345080763583   ,168228.884892      ,915944.2446040001
big    ,cacherate-80  ,2000000 ,0.3246859193995758   ,1891952.428571     ,1319571.428571
big    ,cacherate-80  ,300000  ,0.47054984499918423  ,206513.714286      ,915062.5
big    ,cacherate-80  ,400000  ,0.4059389786262033   ,247456.875         ,914650.735294
big    ,cacherate-80  ,500000  ,0.3713493228911731   ,285203.654676      ,913893.884892
big    ,cacherate-80  ,600000  ,0.3467123511176375   ,323101.007194      ,914244.604317
big    ,cacherate-80  ,700000  ,0.33545439712840597  ,352851.510791      ,913750.0
big    ,cacherate-80  ,800000  ,0.3290912057431881   ,397507.151079      ,926250.0
big    ,cacherate-80  ,900000  ,0.32648066568771417  ,446849.92029       ,944293.478261
big    ,decrypt       ,1000000 ,0.11749441964285715  ,558193.5971220001  ,963750.0
big    ,decrypt       ,1100000 ,0.10689174107142856  ,647634.2           ,988821.4285709999
big    ,decrypt       ,1200000 ,0.09804687499999999  ,741767.741007      ,1014136.690647
big    ,decrypt       ,1300000 ,0.09051339285714285  ,840040.171429      ,1039500.0
big    ,decrypt       ,1400000 ,0.08426339285714285  ,951844.25          ,1065008.928571
big    ,decrypt       ,1500000 ,0.07873883928571428  ,1067609.928058     ,1091169.064748
big    ,decrypt       ,1600000 ,0.07388392857142857  ,1224841.942446     ,1128956.834532
big    ,decrypt       ,1700000 ,0.06955915178571427  ,1426098.913043     ,1167472.826087
big    ,decrypt       ,1800000 ,0.06576450892857143  ,1636934.748201     ,1205323.741007
big    ,decrypt       ,1900000 ,0.06238839285714286  ,1933447.6978419998 ,1256447.841727
big    ,decrypt       ,200000  ,0.5969866071428571   ,128675.178571      ,915232.142857
big    ,decrypt       ,2000000 ,0.05923549107142857  ,2339835.611511     ,1320188.8489209998
big    ,decrypt       ,300000  ,0.39458705357142854  ,178740.273381      ,915377.697842
big    ,decrypt       ,400000  ,0.2947544642857143   ,222564.697842      ,914721.2230219999
big    ,decrypt       ,500000  ,0.2353515625         ,269076.647482      ,913857.913669
big    ,decrypt       ,600000  ,0.1958147321428571   ,313770.14388499997 ,913758.9928059999
big    ,decrypt       ,700000  ,0.16780133928571428  ,361010.338129      ,913363.309353
big    ,decrypt       ,800000  ,0.14690290178571427  ,419838.043165      ,925971.2230219999
big    ,decrypt       ,900000  ,0.13046875           ,479027.56115100003 ,938021.582734
big    ,encrypt       ,1000000 ,0.12015852493113723  ,548207.1357140001  ,963732.142857
big    ,encrypt       ,1100000 ,0.1092529091011299   ,635330.230216      ,988758.9928059999
big    ,encrypt       ,1200000 ,0.10031480128169093  ,724357.814286      ,1013776.7857139999
big    ,encrypt       ,1300000 ,0.09258530552588677  ,822472.604317      ,1039235.6115110001
big    ,encrypt       ,1400000 ,0.08614874360559896  ,936247.374101      ,1065026.978417
big    ,encrypt       ,1500000 ,0.08052729214683231  ,1048377.338129     ,1091133.093525
big    ,encrypt       ,1600000 ,0.07558041486311766  ,1209440.428571     ,1128803.571429
big    ,encrypt       ,1700000 ,0.07116757546798583  ,1398351.726619     ,1167500.0
big    ,encrypt       ,1800000 ,0.067260666704143    ,1606208.357143     ,1205196.428571
big    ,encrypt       ,1900000 ,0.06385968857158918  ,1895459.928571     ,1256348.214286
big    ,encrypt       ,200000  ,0.6104334139074709   ,131727.122302      ,915116.906475
big    ,encrypt       ,2000000 ,0.06065546124009218  ,2292560.5072459998 ,1320045.2898549999
big    ,encrypt       ,300000  ,0.4037888582832087   ,176917.553957      ,915000.0
big    ,encrypt       ,400000  ,0.30136601270448027  ,223165.50359699997 ,914640.28777
big    ,encrypt       ,500000  ,0.24068244420709428  ,264704.43884899997 ,914046.7625899999
big    ,encrypt       ,600000  ,0.20029231547585585  ,308583.97122300003 ,913714.028777
big    ,encrypt       ,700000  ,0.1715385912642644   ,354219.057554      ,913354.316547
big    ,encrypt       ,800000  ,0.15017707572095113  ,414369.30714299995 ,925723.2142860001
big    ,encrypt       ,900000  ,0.13353757940300184  ,471755.431655      ,937976.6187049999
big    ,gzip-1        ,1000000 ,0.13403300246570146  ,663885.328571      ,964830.357143
big    ,gzip-1        ,1100000 ,0.12189416450654358  ,767725.7642859999  ,990151.7857139999
big    ,gzip-1        ,1200000 ,0.11184168932161598  ,878318.385714      ,1016062.5
big    ,gzip-1        ,1300000 ,0.10324334576721249  ,999958.1785709999  ,1041303.5714290001
big    ,gzip-1        ,1400000 ,0.0960359107289625   ,1134266.928571     ,1067428.571429
big    ,gzip-1        ,1500000 ,0.08971359929190112  ,1281283.857143     ,1092508.928571
big    ,gzip-1        ,1600000 ,0.08405513055573118  ,1481037.357143     ,1131250.0
big    ,gzip-1        ,1700000 ,0.07931339697793513  ,1711274.071429     ,1170000.0
big    ,gzip-1        ,1800000 ,0.07491939052917747  ,1958653.642857     ,1208678.571429
big    ,gzip-1        ,1900000 ,0.07109439210975534  ,2310379.5714290002 ,1259723.214286
big    ,gzip-1        ,200000  ,0.680343933742176    ,152909.778571      ,916517.857143
big    ,gzip-1        ,2000000 ,0.06761712081937156  ,2890728.0714290002 ,1324383.928571
big    ,gzip-1        ,300000  ,0.4495479547322501   ,208031.671429      ,916151.7857139999
big    ,gzip-1        ,400000  ,0.33587279509388634  ,262690.464286      ,915116.0714290001
big    ,gzip-1        ,500000  ,0.2681292280457735   ,316335.02857100003 ,914964.2857139999
big    ,gzip-1        ,600000  ,0.22336726307137889  ,371720.907143      ,914339.2857139999
big    ,gzip-1        ,700000  ,0.19124992097110702  ,425587.085714      ,914098.2142860001
big    ,gzip-1        ,800000  ,0.16735158373901496  ,495108.821429      ,926008.9285709999
big    ,gzip-1        ,900000  ,0.1488588227856104   ,580096.3071430001  ,948133.9285709999
big    ,gzip-5        ,1000000 ,0.12720246849496783  ,675002.4           ,965008.9285709999
big    ,gzip-5        ,1100000 ,0.11575395795484039  ,776935.421429      ,990232.142857
big    ,gzip-5        ,1200000 ,0.1061510511289904   ,890152.642857      ,1016196.4285709999
big    ,gzip-5        ,1300000 ,0.09804769732099086  ,1010713.292857     ,1041267.857143
big    ,gzip-5        ,1400000 ,0.09121319606655708  ,1140127.428571     ,1067446.428571
big    ,gzip-5        ,1500000 ,0.0852149839951553   ,1295274.928571     ,1092794.642857
big    ,gzip-5        ,1600000 ,0.07988003575857197  ,1498003.5          ,1131258.928571
big    ,gzip-5        ,1700000 ,0.07526602647287828  ,1730893.642857     ,1169991.071429
big    ,gzip-5        ,1800000 ,0.0712287683478963   ,1989830.5          ,1208589.285714
big    ,gzip-5        ,1900000 ,0.06747988580327018  ,2347664.285714     ,1259803.571429
big    ,gzip-5        ,200000  ,0.644519422095337    ,154352.021429      ,916294.642857
big    ,gzip-5        ,2000000 ,0.06419240418721343  ,2861865.1428569998 ,1323910.714286
big    ,gzip-5        ,300000  ,0.42627678288202553  ,205237.957143      ,916223.2142860001
big    ,gzip-5        ,400000  ,0.31891455431554055  ,264896.392857      ,915383.9285709999
big    ,gzip-5        ,500000  ,0.2546933125702916   ,320351.121429      ,914982.142857
big    ,gzip-5        ,600000  ,0.2120714017936961   ,375771.042857      ,914071.4285709999
big    ,gzip-5        ,700000  ,0.1817342907402601   ,429661.85714300006 ,913928.5714290001
big    ,gzip-5        ,800000  ,0.15892378233411195  ,499809.314286      ,926053.5714290001
big    ,gzip-5        ,900000  ,0.14141938460651152  ,585767.821429      ,946160.7142860001
big    ,gzip-9        ,1000000 ,0.12754895731038068  ,674779.7642859999  ,965017.857143
big    ,gzip-9        ,1100000 ,0.1159089596210502   ,777322.771429      ,990455.357143
big    ,gzip-9        ,1200000 ,0.10634856449656288  ,887756.092857      ,1016089.2857139999
big    ,gzip-9        ,1300000 ,0.0982323378198833   ,1012750.2857139999 ,1041258.9285709999
big    ,gzip-9        ,1400000 ,0.09132921263936225  ,1150273.642857     ,1067508.928571
big    ,gzip-9        ,1500000 ,0.08529258852752584  ,1295381.357143     ,1092562.5
big    ,gzip-9        ,1600000 ,0.08000693200854948  ,1498356.642857     ,1131250.0
big    ,gzip-9        ,1700000 ,0.07538559297556467  ,1730538.642857     ,1170000.0
big    ,gzip-9        ,1800000 ,0.07134192132170297  ,1994408.928571     ,1208732.142857
big    ,gzip-9        ,1900000 ,0.06764485009531512  ,2338674.214286     ,1259571.428571
big    ,gzip-9        ,200000  ,0.6463231471318814   ,153289.621429      ,916276.7857139999
big    ,gzip-9        ,2000000 ,0.06426549592744497  ,2852363.1428569998 ,1323991.071429
big    ,gzip-9        ,300000  ,0.42735832707527005  ,208539.021429      ,916062.5
big    ,gzip-9        ,400000  ,0.319305643810294    ,264856.75          ,915410.7142860001
big    ,gzip-9        ,500000  ,0.25509791462076137  ,319944.00714299997 ,914955.357143
big    ,gzip-9        ,600000  ,0.21249494541043268  ,374408.77857100003 ,914178.5714290001
big    ,gzip-9        ,700000  ,0.1820229911616891   ,429811.328571      ,913714.2857139999
big    ,gzip-9        ,800000  ,0.1592051296863266   ,499626.03571400006 ,925883.9285709999
big    ,gzip-9        ,900000  ,0.14158627462307205  ,586653.814286      ,946330.357143
big    ,hash          ,1000000 ,0.1127608240316038   ,638998.65          ,963750.0
big    ,hash          ,1100000 ,0.10273881803961078  ,743783.3           ,989437.5
big    ,hash          ,1200000 ,0.09422806691942626  ,850905.585714      ,1014892.857143
big    ,hash          ,1300000 ,0.08730811040114538  ,969977.3285709999  ,1040357.142857
big    ,hash          ,1400000 ,0.08142217037410188  ,1100840.142857     ,1066089.285714
big    ,hash          ,1500000 ,0.07614603494445475  ,1244296.857143     ,1091883.928571
big    ,hash          ,1600000 ,0.07140016438210886  ,1439328.928571     ,1130062.5
big    ,hash          ,1700000 ,0.06739666463398468  ,1664822.857143     ,1168758.928571
big    ,hash          ,1800000 ,0.06394994299652676  ,1900849.071429     ,1206892.857143
big    ,hash          ,1900000 ,0.060768353792719464 ,2246139.714286     ,1258589.285714
big    ,hash          ,200000  ,0.5657395869236684   ,148979.05          ,915633.9285709999
big    ,hash          ,2000000 ,0.05771933080573747  ,2750696.9285709998 ,1322562.5
big    ,hash          ,300000  ,0.3746056155049447   ,201770.83571400002 ,914982.142857
big    ,hash          ,400000  ,0.2802184691253281   ,254910.585714      ,914366.0714290001
big    ,hash          ,500000  ,0.22424901238168465  ,308373.642857      ,913776.7857139999
big    ,hash          ,600000  ,0.18699790545377418  ,359747.921429      ,913625.0
big    ,hash          ,700000  ,0.16045814884534826  ,412735.45          ,913500.0
big    ,hash          ,800000  ,0.1403876236179972   ,476356.228571      ,921758.9285709999
big    ,hash          ,900000  ,0.1251425086830872   ,548849.1928569999  ,938723.2142860001
big    ,idle          ,1000000 ,0.9950248756218907   ,132950.446043      ,977958.633094
big    ,idle          ,1100000 ,0.9950248756218907   ,150970.913669      ,1003228.417266
big    ,idle          ,1200000 ,0.9950248756218907   ,171137.578571      ,1027741.0714290001
big    ,idle          ,1300000 ,0.9950248756218907   ,194164.571429      ,1052678.571429
big    ,idle          ,1400000 ,0.9950248756218907   ,212740.821429      ,1077517.857143
big    ,idle          ,1500000 ,0.9950248756218907   ,238124.23913000003 ,1102481.884058
big    ,idle          ,1600000 ,0.9950248756218907   ,277439.366906      ,1139964.028777
big    ,idle          ,1700000 ,0.9950248756218907   ,317645.592857      ,1177455.357143
big    ,idle          ,1800000 ,0.9950248756218907   ,368172.532374      ,1214613.309353
big    ,idle          ,1900000 ,0.9950248756218907   ,425432.97841700003 ,1250863.309353
big    ,idle          ,200000  ,1.0                  ,56192.741007000004 ,916124.1007190001
big    ,idle          ,2000000 ,0.9950248756218907   ,542212.323741      ,1313750.0
big    ,idle          ,300000  ,0.9955223880597015   ,63883.179855999995 ,915908.2733809999
big    ,idle          ,400000  ,0.9950248756218907   ,72679.72661900001  ,915926.258993
big    ,idle          ,500000  ,0.9950248756218907   ,78169.68345299999  ,916151.0791370001
big    ,idle          ,600000  ,0.9950248756218907   ,85743.338129       ,916007.194245
big    ,idle          ,700000  ,0.9950248756218907   ,91281.195652       ,916077.898551
big    ,idle          ,800000  ,0.9950248756218907   ,102081.492857      ,927937.5
big    ,idle          ,900000  ,0.9950248756218907   ,117384.321429      ,953705.357143
